placement,group,comp,grp_count,grp_placement,mode
8,5,"Ezreal, Malphite, Nilah, Rell, Samira, Vi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
6,5,"Alistar, Malphite, Senna, Sivir",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Malphite, Yasuo",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Annie, Leblanc, Nunu, Sona, Soraka",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
3,5,"Ekko, MissFortune, Nunu, Samira, Sejuani, Sett, Yuumi, Zac",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
1,5,"Alistar, Ekko, Fiddlesticks, Nunu, Rell, Syndra, Taliyah, Urgot",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
1,5,"Alistar, AurelionSol, Ekko, Janna, Nunu, Urgot, Vi, Zac, Zoe",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
2,5,"Alistar, Ekko, Fiora, Leona, Nunu, Yuumi, Zed",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
5,5,"Alistar, Aphelios, Ekko, Ezreal, Janna, Mordekaiser, Nunu, Vi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
7,5,"Alistar, Jinx, MissFortune, Riven, Vi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
2,5,"Alistar, Janna, Leona, Malphite, Nunu, Samira, Sivir",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
5,5,"Alistar, Annie, Ekko, Leblanc, Nunu, Zoe",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
7,5,"Alistar, Ekko, Jinx, Leona, MissFortune, Sejuani, Vi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
7,5,"Alistar, Mordekaiser, Samira, Sejuani, Senna, Vi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
3,5,"Alistar, Kaisa, Leona, Mordekaiser, Nunu, Sejuani, Vi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
1,5,"Alistar, LeeSin, Leona, Malphite, Nunu, Yuumi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
7,5,"Alistar, Camille, Fiora, Viego, Zed",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
2,5,"Alistar, Ekko, Jinx, MissFortune, Nunu, Riven, Vayne",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
4,5,"Alistar, Ekko, Fiddlesticks, Leona, Mordekaiser, Nunu, Velkoz, Zoe",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
3,5,"Alistar, Senna, Sivir, Vi, Yuumi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
5,5,"Alistar, Ekko, Leona, Nunu, Syndra, Taliyah, Yuumi, Zac",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
2,5,"Alistar, Ekko, Jinx, MissFortune, Riven, Vi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,Camille,662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
4,5,"Alistar, Ekko, Malphite, Nunu, Yuumi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Malphite, Syndra, Viego, Yuumi, Zoe",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
3,5,Viego,662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
7,5,"Alistar, Ekko, LeeSin, Sona, Yuumi, Zac, Zoe",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
3,5,"Alistar, Leona, Nunu, Riven, Sett, Soraka, Urgot",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
4,5,"Ekko, Jinx, MissFortune, Riven, Zoe",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
4,5,"Alistar, Chogath, Leblanc, Rammus, Velkoz, Zac",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Nunu, Senna, Sivir",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
4,5,"Alistar, AurelionSol, BelVeth, Fiddlesticks, Nunu, Urgot, Velkoz, Zac",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Ekko, MissFortune, Rammus, Riven, Sett",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
1,5,"Alistar, Ekko, Jinx, Leona, MissFortune, Riven, Vayne, Zoe",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Annie, Leblanc, Nunu, Sona, Syndra, Taliyah, Zoe",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Chogath, Sivir, Sona, Velkoz, Vi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
4,5,"Ekko, Nunu, Riven, Samira, Senna, Sett, Vi, Zoe",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
7,5,"Kaisa, MissFortune, Riven, Sejuani, Vayne",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
5,5,"Alistar, Annie, Leblanc, Nunu, Sejuani, Sivir, Zoe",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
5,5,"Alistar, Leona, Mordekaiser, Samira, Syndra, Vi, Zed",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
5,5,"Alistar, Annie, Leblanc, Nunu, Sejuani, Syndra, Vi, Zoe",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
3,5,"Alistar, AurelionSol, Ekko, Jinx, Leona, MissFortune, Riven, Urgot",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
7,5,"Alistar, Malphite, Senna, Sivir, Yuumi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Annie, Camille, Ekko, Fiora, Nunu, Viego",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Ekko, Ezreal, LeeSin, Nunu, Sejuani, Sona, Vi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Ezreal, Jinx, Rell, Vi, Yasuo",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
2,5,"Alistar, Annie, Nunu, Sona, Syndra, Velkoz, Yuumi, Zoe",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Malphite, Senna, Sivir",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
1,5,"Kaisa, Leblanc, Nilah, Riven",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
6,5,"Draven, Jax, Leona, MissFortune, Mordekaiser, Nunu, Sejuani",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Ekko, MissFortune, Riven, Sejuani, Senna",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
7,5,"Alistar, Fiddlesticks, Leona, Nunu, Sivir, Yuumi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Camille, Ekko, Janna, Nunu, Soraka, Vi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
6,5,"Alistar, Ekko, Fiora, LeeSin, Leona, Nunu, Vi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
1,5,"Alistar, Ekko, Fiddlesticks, Malphite, Nunu, Sivir, Yuumi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
1,5,"Alistar, Ekko, Jinx, MissFortune, Riven, Sett, Vi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
4,5,"Alistar, Camille, Leblanc, Nunu, Yasuo, Zed",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
3,5,"Annie, Nunu, Sona, Soraka, Syndra, Yuumi, Zoe",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Ekko, Leblanc, Mordekaiser, Vi, Yuumi, Zoe",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
4,5,"Alistar, AurelionSol, Ekko, Malphite, Mordekaiser, Nunu, Urgot, Vi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
6,5,"Alistar, Ekko, Jinx, Leona, MissFortune, Nunu, Riven, Vi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
7,5,"Alistar, BelVeth, Janna, Leona, Nunu, Sejuani, Sivir",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
6,5,"Alistar, Ekko, Jinx, MissFortune, Riven, Sejuani",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
2,5,"Alistar, Ekko, Jinx, MissFortune, Riven, Sejuani, Vayne",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
5,5,"Alistar, Ekko, Nunu, Rell, Riven, Syndra, Zoe",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
4,5,"Alistar, Ekko, Jinx, MissFortune, Riven, Vayne, Vi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
2,5,"Alistar, BelVeth, Ekko, Fiddlesticks, Leona, MissFortune, Riven, Sett",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
5,5,"Alistar, Aphelios, Ekko, Nunu, Samira, Urgot, Zac, Zoe",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
1,5,"Alistar, Aphelios, Leona, Nunu, Sejuani, Sona, Syndra, Yuumi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
3,5,"Alistar, Ekko, Janna, Leona, Sejuani, Soraka, Syndra, Vi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Malphite, MissFortune, Riven, Vayne",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
2,5,"Alistar, Annie, BelVeth, Ekko, Fiddlesticks, Nunu, Viego",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
4,5,"Alistar, Ekko, Fiddlesticks, Leona, Malphite, Nunu, Syndra, Yuumi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
6,5,"Alistar, AurelionSol, BelVeth, Chogath, Ekko, Fiddlesticks, Leona, Nunu",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
5,5,"Alistar, Ekko, Jinx, MissFortune, Riven, Syndra, Vayne",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Annie, AurelionSol, Mordekaiser, Nunu, Velkoz, Zac",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
4,5,"Alistar, AurelionSol, BelVeth, Ekko, Mordekaiser, Nunu, Sejuani, Vi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
1,5,"Alistar, Annie, Ekko, Janna, Leona, Nunu, Vi, Viego",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
3,5,"Alistar, BelVeth, Leona, Malphite, Nunu, Viego, Yuumi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Annie, Camille",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
6,5,"AurelionSol, Fiddlesticks, Leblanc, Nunu, Sejuani, Sona, Syndra",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
6,5,Kaisa,662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
3,5,"Alistar, Janna, Malphite, MissFortune, Nunu, Yuumi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Camille, Sejuani, Viego",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
7,5,"Alistar, Leona, Malphite, MissFortune, Riven, Sivir, Yuumi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
6,5,"Alistar, Ekko, Fiddlesticks, Nunu, Sejuani, Senna, Sivir, Vi, Zac",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
1,5,"Alistar, Ekko, Janna, Leona, MissFortune, Nunu, Sejuani, Sett, Urgot, Vi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
3,5,"Alistar, AurelionSol, Jax, Nunu, Sett, Velkoz, Vi, Zac",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
6,5,"Alistar, AurelionSol, BelVeth, Ekko, Nunu, Velkoz, Vi, Zac",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
7,5,"Alistar, Ekko, Leona, Nunu, Samira, Senna, Vi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
6,5,"Alistar, Ekko, Leona, Nunu, Senna, Sivir, Yuumi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
6,5,"Alistar, BelVeth, Ekko, Jax, Nunu, Sejuani, Sett",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
3,5,"Ekko, Janna, Jinx, MissFortune, Nunu, Riven",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
6,5,"Alistar, Malphite, Sivir, Yuumi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Malphite, Senna, Sivir, Yuumi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
2,5,"Draven, MissFortune, Mordekaiser, Nunu, Riven, Samira, Sejuani",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
6,5,"Alistar, Annie, Leblanc, Urgot, Zac, Zed, Zoe",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
4,5,"Ekko, Fiddlesticks, Leblanc, MissFortune, Nunu, Samira, Sejuani, Viego",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Annie, Ekko, Rell, Taliyah, Vi, Yuumi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
4,5,"Alistar, AurelionSol, Ekko, Kaisa, Leona, Nilah, Nunu",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Kaisa, Nilah, Rell, Yuumi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
5,5,"Alistar, Annie, Camille, Ekko, Nunu, Vi, Viego",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Annie, Leblanc, Nunu, Sejuani, Syndra",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Malphite, Sivir, Yuumi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
5,5,"Alistar, BelVeth, Leona, MissFortune, Nunu, Sejuani, Urgot, Velkoz",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Aphelios, Ekko, Nunu, Samira, Syndra, Yuumi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Annie, Fiddlesticks, Fiora, Leona, Mordekaiser, Nunu, Zed, Zoe",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Fiora, Nunu, Sejuani, Vayne, Vi, Yasuo",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
4,5,"Alistar, LeeSin, Nilah, Rell, Sona, Taliyah, Vi, Yuumi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, AurelionSol, Ekko, Leona, Mordekaiser, Nunu, Vi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Annie, Camille, Fiddlesticks, Viego",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
4,5,"Alistar, Ekko, Janna, Nunu, Soraka, Yuumi, Zoe",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
7,5,"Aphelios, Jinx, MissFortune, Riven, Vayne",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
3,5,"Alistar, Ekko, Mordekaiser, Nunu, Sona, Syndra, Urgot, Zac",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
3,5,"Alistar, Ekko, Fiddlesticks, Leblanc, Leona, Nunu, Syndra, Urgot, Zoe",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, LeeSin, Malphite, Nunu, Yuumi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
2,5,"Alistar, BelVeth, Leona, Nunu, Sejuani, Urgot, Vi, Viego",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Jinx, Leblanc, Nunu, Riven, Vayne, Zed, Zoe",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
2,5,"Alistar, LeeSin, Malphite, Nunu, Yuumi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
7,5,"Alistar, Annie, Fiddlesticks, Leblanc, Nunu, Yuumi, Zoe",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Ekko, Fiora, Nunu, Vi, Viego, Zed",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
2,5,,662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
3,5,"Alistar, Ekko, Jinx, Leona, MissFortune, Nunu, Riven, Vi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
6,5,"Alistar, Ekko, Janna, Leona, Nunu, Senna, Sivir",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
2,5,"Sejuani, Soraka",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
6,5,"Alistar, Ekko, Jinx, Riven, Sejuani, Taliyah, Vayne",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
6,5,"Alistar, Annie, Ekko, LeeSin, Vi, Yuumi, Zoe",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
5,5,"Alistar, BelVeth, Janna, Leona, Malphite, Yuumi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
6,5,"Alistar, BelVeth, Fiora, Leblanc, Mordekaiser, Nunu, Urgot, Zed",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, LeeSin, Riven, Sejuani, Vi, Zed, Zoe",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
6,5,"Alistar, Ekko, Fiora, Leblanc, Leona, Nunu, Vi, Zed, Zoe",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
6,5,"MissFortune, Nunu, Riven, Sejuani, Vayne",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
4,5,"Ekko, MissFortune, Mordekaiser, Nilah, Samira, Sejuani, Sett",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
5,5,"Alistar, Ekko, Leona, MissFortune, Nunu, Urgot, Yuumi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Janna, Leona, Mordekaiser, Nunu, Urgot, Yuumi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
7,5,"Alistar, LeeSin, Malphite, Yuumi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
4,5,"Alistar, Ekko, Jinx, MissFortune, Riven, Vayne",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
5,5,"Alistar, Ekko, Janna, Leona, Nunu, Urgot, Vi, Zac",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
7,5,"MissFortune, Riven, Vayne, Viego",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
1,5,"Ekko, Jinx, MissFortune, Nunu, Riven, Sett, Vayne",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
6,5,"Alistar, BelVeth, Fiddlesticks, Malphite, Nunu, Yuumi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Annie, Fiora",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
4,5,"Alistar, AurelionSol, Ekko, Leblanc, Leona, Soraka, Syndra, Yuumi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Ekko, Fiddlesticks, Nunu, Yuumi, Zac",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
7,5,"Alistar, Annie, Fiora, Sivir, Viego",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Sivir, Sona, Soraka, Syndra, Yuumi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
7,5,"Alistar, Ekko, Jinx, MissFortune, Riven, Sejuani, Vayne",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
2,5,"Alistar, AurelionSol, Ekko, Leona, Malphite, Nunu, Vi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Kaisa, Senna",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
7,5,"Alistar, Ekko, Leona, MissFortune, Riven, Sett",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
1,5,"Alistar, Fiora, Jinx, MissFortune, Riven, Vayne, Vi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
7,5,"Alistar, Jinx, Kaisa, Nilah, Sejuani, Senna, Sett",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
7,5,"Alistar, Camille, Fiddlesticks, Nunu, Viego",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
3,5,"Alistar, Nunu, Riven, Sejuani, Sett, Syndra",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
7,5,"Alistar, Camille, Ekko, Nunu, Sejuani, Viego, Zed",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
6,5,"Alistar, Ekko, Jinx, Leona, MissFortune, Nunu, Vi, Zac",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
6,5,"Annie, Ekko, Nunu, Soraka, Syndra, Yuumi, Zoe",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Jinx, MissFortune, Riven, Vayne",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
3,5,"Alistar, Ekko, Leona, Nunu, Samira, Senna, Urgot, Vi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Aphelios, Draven, Jax, Sett",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
7,5,"Alistar, Malphite, Senna, Sivir",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
5,5,"Alistar, Janna, MissFortune, Nunu, Riven, Sivir, Vi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
3,5,"Alistar, AurelionSol, BelVeth, Ekko, Fiddlesticks, Leona, Nunu, Urgot, Zac",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
7,5,"Chogath, MissFortune, Nunu, Riven, Urgot, Zac, Zoe",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Ekko, Leblanc, Nunu, Soraka, Yuumi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
5,5,"Alistar, Annie, Fiddlesticks, Leona, Nunu, Urgot, Viego",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
6,5,"Alistar, Ekko, Fiddlesticks, Jinx, Leona, MissFortune, Nunu, Riven",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
1,5,"Alistar, BelVeth, Chogath, Leona, Nunu, Rammus, Sejuani, Urgot, Velkoz",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
3,5,"Alistar, LeeSin, MissFortune, Rell, Riven, Sejuani, Vi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
5,5,"Alistar, AurelionSol, Chogath, Leona, Nunu, Rammus, Urgot",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
6,5,MissFortune,662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
1,5,"Alistar, Chogath, Nunu, Rammus, Urgot, Yuumi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
1,5,"Alistar, Camille, Ekko, Fiddlesticks, Leona, Mordekaiser, Nunu, Viego",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
5,5,"Annie, Kaisa, Leona, Nunu, Syndra, Urgot, Yasuo",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
3,5,"Kaisa, Nilah, Riven, Sona",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
1,5,"Alistar, Ekko, Janna, Leona, Malphite, Nunu, Sivir, Yuumi, Zoe",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
1,5,"Alistar, Annie, Ekko, Leblanc, Nunu, Sona, Zed, Zoe",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
6,5,"Alistar, Ekko, Sona, Soraka, Yuumi, Zac, Zoe",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
5,5,"Alistar, AurelionSol, Ekko, Sona, Soraka, Syndra, Yuumi, Zac",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
6,5,"Alistar, Annie, Fiddlesticks, Leblanc, Nunu, Sona, Soraka, Taliyah",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
3,5,"Janna, Jinx, Leona, Riven, Vayne",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
1,5,"Alistar, Ekko, Fiddlesticks, Leona, Sona, Soraka, Syndra, Yuumi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Riven, Sejuani, Sivir, Vi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,,662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Ekko, Jinx, MissFortune, Nunu, Viego",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
3,5,"Alistar, AurelionSol, Ekko, Leona, Mordekaiser, Nunu, Sejuani, Urgot",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
5,5,"Alistar, Janna, Leona, Mordekaiser, Nunu, Urgot, Velkoz",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
1,5,"Alistar, Ekko, Nunu, Sejuani, Sona, Syndra, Taliyah, Vi, Yuumi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Ekko, Jinx, MissFortune, Riven, Vayne",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Ekko, Jinx, MissFortune, Riven, Vayne, Vi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Aphelios, Ekko, MissFortune, Nunu, Sejuani, Sett, Sona",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Annie, Leblanc, Nunu, Sona, Soraka, Yuumi, Zoe",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Camille, Ekko, Sejuani, Viego, Zed",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
6,5,"Alistar, Aphelios, Camille, Fiora, Nunu, Sivir, Viego",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Alistar, Ekko, Jax, LeeSin, MissFortune, Riven, Vi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
5,5,"Alistar, Ekko, Riven, Vi, Yuumi, Zoe",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
5,5,"Alistar, LeeSin, Malphite, Sivir",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
8,5,"Ekko, Mordekaiser, Nunu, Sejuani, Sona, Vi, Yuumi",662,5.29,"Alistar, Malphite, Senna, Sivir, Yuumi"
