placement,group,comp,grp_count,grp_placement,mode
4,-1,"Alistar, Annie, Ekko, Sona, Syndra, Yuumi, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Janna, Jax, LeeSin, Leona, Mordekaiser, Riven, Sejuani",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Ekko, MissFortune, Mordekaiser, Samira, Sejuani, Sett, Vayne",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Kaisa, Nilah, Rell, Riven, Sejuani, Urgot, Vayne",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Aphelios, Fiddlesticks, Janna, Sejuani, Sivir, Syndra, Urgot, Velkoz, Vi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Ekko, Janna, Jinx, Leona, MissFortune, Rell, Riven, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Ekko, Janna, Leblanc, Leona, Soraka, Syndra, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Aphelios, Fiddlesticks, Janna, Leona, Sejuani, Viego",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Ekko, Fiora, Jinx, Nilah, Vayne, Yasuo, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Aphelios, Fiddlesticks, Mordekaiser, Sejuani, Senna, Vi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Janna, LeeSin, Rammus, Sona, Soraka, Syndra, Yuumi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Aphelios, Kaisa, Riven, Sejuani, Vayne, Vi, Yasuo",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"AurelionSol, Chogath, Nilah, Rammus, Vayne, Velkoz, Zac",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Jax, LeeSin, Leona, Riven, Sett, Urgot, Vi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Annie, Camille, Ekko, Janna, Taliyah, Viego",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Draven, Jax, Leona, MissFortune, Mordekaiser, Samira, Sett, Urgot",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, AurelionSol, BelVeth, Janna, Leona, Riven, Vi, Zac",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Jax, LeeSin, Mordekaiser, Riven, Sejuani, Vi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, BelVeth, Kaisa, Malphite, Nilah, Vayne, Yuumi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Jax, Leona, Nunu, Samira, Senna, Sett, Zac",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Annie, Ekko, Soraka, Syndra, Yuumi, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Aphelios, Ekko, Samira, Sejuani, Senna, Zac",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Draven, Ekko, Fiddlesticks, Jax, Riven, Sejuani, Vi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Draven, Ekko, Jax, Riven, Sejuani, Sett, Urgot, Vi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Aphelios, Nunu, Riven, Samira, Senna, Sivir, Vi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Ekko, Fiddlesticks, Leblanc, Leona, Mordekaiser, Urgot, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Ekko, Leblanc, Nilah, Vayne, Yasuo, Zac, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Annie, Ekko, Leblanc, Nunu, Soraka, Urgot, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Aphelios, Fiddlesticks, Janna, Leona, Mordekaiser, Rammus, Sivir, Urgot",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Ekko, Rell, Taliyah, Yuumi, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Aphelios, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Annie, Janna, Leblanc, Sona, Soraka, Syndra, Yuumi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Draven, Ekko, Jax, Sejuani, Sett, Urgot, Vi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Ekko, Sejuani, Senna, Yasuo, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Camille, Ekko, Janna, Leona, Viego",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Annie, Ekko, Leblanc, Syndra, Urgot, Velkoz, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Draven, Fiddlesticks, Janna, MissFortune, Mordekaiser, Samira, Sejuani, Sivir, Zac",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Aphelios, Ekko, Nunu, Samira, Sejuani, Urgot, Vi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Ekko, Ezreal, Kaisa, Nilah, Riven, Sejuani, Vayne, Vi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Camille, Ekko, Riven, Soraka, Vi, Viego",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Aphelios, Camille, Leona, Rammus, Viego",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Fiora, Leona, Nunu, Samira, Sivir, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Chogath, Ekko, Fiddlesticks, Leblanc, Sona, Soraka, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Annie, Aphelios, Leona, Taliyah, Viego",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Leblanc, Nilah, Nunu, Vayne, Zac, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Ekko, Fiddlesticks, Leona, Nilah, Nunu, Sejuani, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Leona, Malphite, Vi, Yasuo, Zac",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Ekko, Jax, Leona, Rell, Taliyah",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, LeeSin, Malphite, Senna, Sivir, Yuumi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Ekko, Leblanc, Riven, Samira, Sejuani, Senna, Sivir, Zed",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"AurelionSol, BelVeth, Riven, Sejuani, Sett, Vi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Fiddlesticks, Leblanc, Mordekaiser, Nilah, Sejuani, Vayne, Zed",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Annie, Leblanc, Soraka, Yuumi, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Annie, Ekko, Janna, Rell, Yuumi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Camille, Jax, Leblanc, Riven, Sejuani, Soraka",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Ekko, Fiddlesticks, Leblanc, Mordekaiser, Soraka, Vi, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Janna, Leblanc, Leona, Sejuani, Soraka, Yuumi, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Aphelios, BelVeth, Draven, Jax, Mordekaiser, Riven, Samira, Sejuani",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Camille, Leona, Sejuani, Vi, Viego",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, AurelionSol, Ekko, Nunu, Sejuani, Urgot, Vi, Zac",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Ekko, Leona, MissFortune, Riven, Vi, Zac",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"BelVeth, Ekko, Jax, Nilah, Riven, Sett, Vayne",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Annie, Ekko, Leblanc, Nunu, Soraka, Taliyah",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, AurelionSol, Ekko, Janna, Leona, Nunu, Rammus, Taliyah",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Aphelios, Ekko, Fiddlesticks, Leona, Sejuani, Sivir, Vi, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Draven, Fiddlesticks, MissFortune, Mordekaiser, Samira, Urgot, Vi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Ekko, Fiddlesticks, Jax, Leona, MissFortune, Sejuani",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Aphelios, Ekko, Janna, Leona, Sejuani, Senna, Vi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Ekko, Leblanc, Leona, Riven, Sejuani, Soraka, Yasuo, Zed",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"AurelionSol, Fiddlesticks, Jax, LeeSin, Riven, Zac",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Ekko, Janna, MissFortune, Riven, Sejuani, Vi, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Aphelios, Ekko, Sejuani, Senna, Yasuo, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Aphelios, Fiora, Samira, Sejuani, Viego, Yasuo, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Ekko, Janna, Leblanc, Nilah, Syndra, Urgot, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Annie, Fiora, Leona, Nunu, Viego, Zed",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Aphelios, Ekko, Samira, Sejuani, Sivir, Vi, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Ekko, Jinx, Leblanc, Leona, Vayne, Zac, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Aphelios, Ekko, Leona, Samira, Sejuani, Sivir, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Annie, Ekko, Leblanc, Leona, Taliyah, Zac, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Ekko, Ezreal, Leona, Sejuani, Vayne, Vi, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Chogath, Ekko, Rammus, Senna, Sivir",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"BelVeth, Fiora, Jax, Leblanc, Sejuani, Sett, Yasuo, Zed",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Ekko, Kaisa, Nilah, Rammus, Vayne",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Aphelios, Fiddlesticks, Sejuani, Senna, Sivir, Urgot, Vi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Aphelios, Leona, Riven, Samira, Sejuani, Sett, Urgot, Vi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Camille, Ekko, Fiddlesticks, Fiora, Leona, Urgot, Viego, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Annie, Ekko, Janna, Nunu, Syndra, Taliyah, Zac, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Camille, Leblanc, Viego, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Fiddlesticks, Fiora, Leblanc, Mordekaiser, Sejuani, Urgot, Yasuo, Zed",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Malphite, Nunu, Sejuani, Vi, Yuumi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Aphelios, Mordekaiser, Sejuani, Senna, Yasuo",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Annie, Fiddlesticks, Leblanc, Nunu, Sejuani, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"AurelionSol, BelVeth, Rammus, Rell, Riven, Sett",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Annie, Fiora, Jinx, Leblanc, Soraka, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Aphelios, Ekko, Jax, Leona, Riven, Sejuani, Sett, Vi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"BelVeth, Jax, LeeSin, Leona, Riven, Sett, Vi, Zac",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Annie, Nunu, Sivir, Taliyah, Yuumi, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Aphelios, Ekko, Fiora, Leona, Mordekaiser, Nilah, Viego",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"AurelionSol, Ekko, Leona, Sejuani, Vayne, Yasuo, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Kaisa, MissFortune, Mordekaiser, Riven, Sejuani, Vayne, Yasuo, Zed",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Ekko, Nilah, Rell, Riven, Sejuani, Yasuo, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Annie, Aphelios, Jax, Leona, Riven, Sejuani, Viego",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Aphelios, Ekko, Janna, Leona, Samira, Sejuani, Syndra, Vi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
4,-1,"Alistar, Aphelios, Fiddlesticks, Mordekaiser, Rammus, Samira, Syndra, Urgot, Zac",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, BelVeth, Leona, Sejuani, Vi, Zac",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Janna, LeeSin, Riven, Sejuani, Soraka, Syndra, Vi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Annie, Ekko, Rell, Sona, Syndra, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, Ekko, Janna, Leona, Soraka, Syndra, Urgot, Vi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, Ekko, Leblanc, Leona, Nunu, Sejuani, Yasuo, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, Aphelios, Ekko, Fiddlesticks, Leona, MissFortune, Sejuani, Sivir",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, Camille, Ekko, Soraka, Vi, Viego",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Janna, Jax, MissFortune, Sejuani, Sett, Urgot, Zac",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Janna, Jax, LeeSin, Leona, Riven, Sejuani, Velkoz, Vi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, Camille, Sivir",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, Ekko, Kaisa, Nilah, Urgot, Vayne, Zac",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, LeeSin, Leona, Malphite, Vi, Yuumi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, AurelionSol, BelVeth, Ekko, Janna, Leona, Zac",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"AurelionSol, BelVeth, Chogath, Fiddlesticks, Rammus, Samira, Velkoz, Zac",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, AurelionSol, Chogath, Nunu, Sivir, Velkoz",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Kaisa, LeeSin, Malphite, Mordekaiser, Sejuani, Yasuo",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Ezreal, LeeSin, Malphite, Sona, Soraka, Syndra, Vi, Yuumi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, Annie, Ekko, Nunu, Sona, Soraka, Syndra, Taliyah, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Jax, Leona, MissFortune, Riven, Sejuani, Sett, Vayne, Vi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Annie, Janna, Leblanc, Nunu, Sona, Soraka, Urgot, Yuumi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Annie, Ekko, Rell, Taliyah, Yuumi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Janna, Leona, Mordekaiser, Nunu, Samira, Sejuani, Sett, Syndra",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Leblanc, Nilah, Samira, Sejuani, Senna, Vi, Yasuo, Zed",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, Ekko, Fiddlesticks, Leona, Nunu, Syndra, Yuumi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, Camille, Ekko, Fiora, Leblanc, Nunu, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, Aphelios, Fiddlesticks, Jax, Nunu, Samira, Sejuani, Sett",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Annie, Mordekaiser, Rell, Sona, Syndra, Taliyah, Yuumi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, BelVeth, Ekko, Ezreal, Nunu, Sejuani, Syndra, Vi, Zac",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, Annie, Ekko, Malphite, Soraka, Syndra, Viego",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"LeeSin, Malphite, Nunu, Sejuani, Urgot, Zed",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, Ekko, Fiddlesticks, Leona, Syndra, Taliyah, Urgot, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, Ekko, Janna, Jinx, Leona, MissFortune, Riven, Vi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, Ekko, Fiddlesticks, Janna, Samira, Sejuani, Senna, Sivir, Vi, Zac",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, Aphelios, Ekko, Janna, Leona, Nunu, Samira, Sivir, Urgot",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, Jax, LeeSin, Nilah, Samira, Sett",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, Ekko, Fiddlesticks, Fiora, Sejuani, Vi, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, Annie, Ekko, Leblanc, Leona, Sona, Soraka, Taliyah",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, Camille, LeeSin, Leona, Malphite",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, Ekko, Fiddlesticks, Leona, Samira, Sejuani, Sett, Sivir",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, Ekko, Jax, MissFortune, Nunu, Sett, Urgot",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"LeeSin, Nunu, Sona, Soraka, Syndra, Yuumi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, Aphelios, Ekko, Nunu, Rammus, Senna, Sivir, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Ekko, Ezreal, Kaisa, Leona, Nilah, Sett, Vayne",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Ekko, Sejuani, Senna, Vi, Zed",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, Chogath, Ekko, Janna, Kaisa, Nilah, Vayne, Zac",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"BelVeth, Ekko, Fiora, Jinx, Leblanc, Nilah, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, Fiora, Leblanc, Leona, Nilah, Vayne, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Ekko, Jinx, Kaisa, LeeSin, Riven, Sejuani, Vayne, Vi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, Annie, Camille, Leona, Nunu, Soraka, Syndra, Viego",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, Ekko, Mordekaiser, Nilah, Vayne, Vi, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Annie, Fiddlesticks, Mordekaiser, Nunu, Sona, Syndra, Taliyah, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Jinx, LeeSin, Malphite, Mordekaiser, Vi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Aphelios, Ekko, Fiora, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, Aphelios, Ezreal, Fiddlesticks, Jax, Samira, Sejuani, Vi, Zac",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, Jax, Leona, Nunu, Riven, Sett",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, Annie, Ekko, Leblanc, Urgot, Zac, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Fiora, Leblanc, Mordekaiser, Nilah, Sejuani, Vayne, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, Annie, Ekko, Leblanc, Sona, Soraka, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Annie, AurelionSol, BelVeth, Rammus, Zac",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, LeeSin, Leona, Malphite, Senna, Sivir",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Draven, Fiddlesticks, Jax, LeeSin, Malphite, Sett",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, AurelionSol, LeeSin, Riven, Samira, Sejuani, Senna, Vi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, Draven, Jax, Nunu, Riven, Sejuani, Vi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Jax, LeeSin, Leona, MissFortune, Riven, Sejuani, Soraka, Vi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Aphelios, Camille, Fiora, Janna, Leona, Sejuani, Viego",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Camille, Leblanc, Mordekaiser, Sejuani, Vi, Viego, Yasuo, Zed",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Fiddlesticks, Sejuani, Senna, Vayne, Yasuo, Zed",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, Fiora, Jinx, MissFortune, Riven, Sejuani, Urgot, Vayne",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Ekko, Fiddlesticks, Janna, Leblanc, Nilah, Syndra, Vi, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
3,-1,"Alistar, AurelionSol, Chogath, Nunu, Rammus, Velkoz, Vi",,,"Alistar, Annie, Ekko, Leblanc, Leona, Zed, Zoe"
