placement,group,comp,grp_count,grp_placement,mode
4,5,"Alistar, Ekko, Riven, Samira, Sejuani, Senna, Sivir, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Aphelios, Fiora, Leona, Samira, Sejuani, Syndra, Zed",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Aphelios, Jax, Samira, Senna, Sett, Sivir, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
8,5,"Aphelios, Ekko, Jax, Samira, Sejuani, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Aphelios, Jax, LeeSin, Samira, Sejuani, Senna, Sivir, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
8,5,"Alistar, Annie, Fiora, Samira, Senna, Sivir, Viego",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Alistar, Aphelios, Ekko, Nunu, Samira, Sejuani, Vi, Zoe",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Alistar, Aphelios, Jax, Leona, Senna, Sett, Sivir, Vayne, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Alistar, Aphelios, Draven, Ekko, MissFortune, Mordekaiser, Samira, Senna",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Alistar, Leona, Samira, Sejuani, Senna, Sett, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Alistar, Ekko, Leona, Nunu, Samira, Sejuani, Senna, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Draven, Ekko, MissFortune, Mordekaiser, Samira, Sejuani, Sivir, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Alistar, Aphelios, Leona, Samira, Senna, Sett, Sivir",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
8,5,"Alistar, Ekko, Samira, Sejuani, Senna, Vi, Viego",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
8,5,"Alistar, Ekko, Leona, Nunu, Riven, Samira, Sejuani, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
8,5,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
8,5,"Alistar, Ekko, Ezreal, Riven, Samira, Sejuani, Sona",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
8,5,"Ekko, Riven, Samira, Senna, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Alistar, Aphelios, Ekko, Leona, Samira, Senna, Sivir, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
8,5,"Alistar, Aphelios, Jax, LeeSin, Riven, Samira, Sejuani, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"LeeSin, Samira, Viego",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Aphelios, Riven, Samira, Sejuani, Senna, Sett, Sivir, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Aphelios, Jax, LeeSin, Leona, Nunu, Riven, Sejuani, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Ekko, Malphite, MissFortune, Samira, Sejuani, Sett, Syndra",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Alistar, Ekko, Leona, Samira, Sejuani, Senna, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
8,5,"Alistar, Ekko, Samira, Sejuani, Sett, Sivir, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Alistar, Aphelios, Jax, LeeSin, Leona, Samira, Sejuani, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Alistar, Aphelios, Ekko, Nunu, Samira, Sona, Syndra, Viego",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
8,5,"Ekko, LeeSin, Leona, Riven, Samira, Sejuani, Senna, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
8,5,"Alistar, Ekko, Leona, Samira, Senna, Vayne, Vi, Zed",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Alistar, Ekko, Samira, Sejuani, Sivir, Syndra, Vi, Yuumi, Zoe",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
8,5,"LeeSin, Samira, Sejuani, Senna, Yasuo",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Aphelios, Jax, Riven, Samira, Sejuani, Senna, Sivir, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
8,5,"Alistar, Ezreal, Samira, Senna, Sona, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Aphelios, Ezreal, Leona, Riven, Samira, Sett, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Alistar, Aphelios, Ekko, Leona, Riven, Samira, Sejuani, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Aphelios, Riven, Samira, Sejuani, Senna, Sivir",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Alistar, Aphelios, Ekko, Leona, Samira, Sejuani, Senna, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Aphelios, Ekko, Riven, Samira, Sejuani, Soraka, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Alistar, Aphelios, Ekko, Samira, Sejuani, Syndra, Vi, Yuumi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Alistar, Ekko, Riven, Samira, Sejuani, Senna, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Aphelios, Leona, Sejuani, Sivir, Sona, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Alistar, Annie, Aphelios, Nunu, Samira, Yuumi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Ezreal, Samira, Sivir, Sona, Vi, Yasuo",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Aphelios, Jax, Nunu, Samira, Sejuani, Sett, Sivir",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Alistar, Aphelios, Nunu, Samira, Vi, Yasuo, Zed, Zoe",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Alistar, Aphelios, Ekko, Leona, Malphite, Samira, Sona, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Aphelios, Ekko, Samira, Sejuani, Vi, Yasuo, Zed, Zoe",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Aphelios, Ekko, Jax, Riven, Samira, Sejuani, Vi, Viego",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Alistar, Ekko, Leblanc, Rell, Samira, Sejuani, Vi, Zoe",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Alistar, Annie, Ekko, Fiora, Samira, Sivir, Viego",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Alistar, Ekko, Jax, Leona, Samira, Senna, Sivir, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Alistar, Aphelios, Ekko, Jax, Leona, Samira, Sett",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Alistar, Ekko, LeeSin, Samira, Sejuani, Sivir, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Alistar, Aphelios, Ekko, Jax, Leona, Mordekaiser, Sejuani, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Alistar, Aphelios, Leona, Samira, Sejuani, Senna, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Alistar, Ekko, Jax, Samira, Sejuani, Senna, Sett",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Alistar, Aphelios, Ekko, Leona, Samira, Sett, Sivir",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Alistar, Aphelios, Ekko, Ezreal, Mordekaiser, Sejuani, Sona, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Aphelios, Ekko, Leona, Samira, Sejuani, Sivir, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Ekko, Fiora, MissFortune, Samira, Sejuani, Sett",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Ekko, Nunu, Riven, Samira, Senna, Sett, Vi, Zoe",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Alistar, Aphelios, Ekko, Fiora, Nunu, Samira, Vi, Viego",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Alistar, Ekko, LeeSin, MissFortune, Mordekaiser, Samira, Sejuani, Senna, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
8,5,"Alistar, Ekko, Leona, Samira, Sejuani, Viego",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
8,5,"Aphelios, Ekko, MissFortune, Nunu, Sejuani, Sett, Sona",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Alistar, Aphelios, Ezreal, Samira, Sejuani, Sona, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Aphelios, Jax, Mordekaiser, Samira, Senna, Sett, Sivir",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Alistar, Ekko, LeeSin, Samira, Sejuani, Sivir, Syndra, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Alistar, Ekko, Samira, Sejuani, Sivir, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Alistar, Ekko, Leona, Nunu, Samira, Senna, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Alistar, Aphelios, Ekko, Jax, Leona, Samira, Sejuani",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Alistar, Aphelios, Draven, Ekko, Leona, MissFortune, Samira, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Alistar, Aphelios, Ekko, Leona, Samira, Sejuani, Sona, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Alistar, Ekko, Leona, Malphite, Samira, Sivir, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Alistar, Aphelios, Ekko, Leona, Samira, Sejuani, Sivir, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Alistar, Aphelios, Ekko, Leona, Riven, Samira, Sejuani, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Aphelios, Fiora, Leona, MissFortune, Sejuani, Vayne, Vi, Yasuo",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Aphelios, Ekko, Riven, Sejuani, Senna, Vi, Viego",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Aphelios, Jax, Rell, Riven, Samira, Sett",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Aphelios, Jax, LeeSin, Leona, Riven, Samira, Sejuani, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Annie, Riven, Samira, Senna, Sett, Sivir, Sona, Syndra",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Alistar, Aphelios, Leona, Samira, Sejuani, Sivir, Vayne, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Alistar, Aphelios, Ekko, Leona, Riven, Samira, Sejuani, Sett, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Alistar, Aphelios, Nunu, Samira, Sejuani, Senna, Sivir",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Alistar, Aphelios, Ekko, Leona, Samira, Sejuani, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Aphelios, Ekko, Ezreal, Kaisa, Riven, Samira, Sejuani, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
6,5,"Aphelios, Ekko, MissFortune, Mordekaiser, Riven, Samira, Sejuani, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Alistar, Ekko, Leona, Nunu, Samira, Sejuani, Senna, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Aphelios, Ekko, Samira, Sejuani, Vi, Yasuo, Zed, Zoe",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
8,5,"Aphelios, Ekko, Ezreal, MissFortune, Riven, Sona, Vi, Zoe",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Aphelios, Draven, Jinx, MissFortune, Mordekaiser, Samira, Sejuani",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Alistar, Aphelios, Ekko, Leona, Sejuani, Senna, Sivir, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
8,5,"Alistar, Aphelios, Ekko, Leona, Samira, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Alistar, Ekko, Jax, Riven, Samira, Sejuani, Senna, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Alistar, Aphelios, Ekko, Leona, Riven, Samira, Sejuani, Sett",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
3,5,"Alistar, Aphelios, Draven, Jax, Leona, Sejuani, Sett, Sivir",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Alistar, Aphelios, Ekko, LeeSin, Sejuani, Sivir, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
3,5,"Alistar, Leona, Samira, Sejuani, Senna, Sivir, Vi, Zed",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
8,5,"Alistar, Aphelios, Draven, Ekko, MissFortune, Riven, Samira, Sejuani",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Alistar, Aphelios, Draven, MissFortune, Samira, Sett",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Alistar, Aphelios, Ekko, Leona, Samira, Sejuani, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
3,5,"Jax, Leona, Riven, Samira, Sejuani, Senna, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Alistar, Aphelios, Ekko, Nunu, Samira, Sejuani, Vi, Yuumi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Alistar, Ekko, Jax, Leona, Samira, Sivir, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
8,5,"Alistar, Draven, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
8,5,"Alistar, Ekko, Leona, Samira, Sejuani, Sivir, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Aphelios, Riven, Samira, Sejuani, Senna, Sivir, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Alistar, Ekko, Leona, Samira, Sejuani, Senna, Sivir, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
8,5,"Alistar, Aphelios, Ekko, Nunu, Samira, Syndra, Yuumi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Alistar, Aphelios, Ekko, Samira, Viego, Yuumi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Alistar, Ekko, Riven, Samira, Sejuani, Sivir, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Alistar, Aphelios, Samira, Sejuani, Senna, Sivir, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Alistar, Aphelios, Ekko, Leona, Mordekaiser, Nunu, Sivir",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
6,5,"Alistar, Ekko, Riven, Samira, Sejuani, Sett, Sivir, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Alistar, Aphelios, Ekko, Samira, Sivir, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
8,5,"Alistar, Ekko, Ezreal, Samira, Sejuani, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
6,5,"Alistar, Aphelios, Ekko, Nunu, Riven, Samira, Sejuani, Sivir, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
3,5,"Alistar, Aphelios, Draven, Ekko, MissFortune, Samira, Sett",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
3,5,"Alistar, Aphelios, Ekko, Riven, Samira, Sejuani, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
3,5,"Alistar, Ekko, Leona, Samira, Sejuani, Senna, Sivir, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Alistar, Aphelios, Ekko, Nunu, Samira, Sejuani, Senna, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
8,5,"Ekko, Samira, Sejuani, Senna, Sona, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Alistar, Aphelios, Ekko, Leona, Samira, Senna, Sivir",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
3,5,"Aphelios, Jax, Rell, Riven, Samira, Sejuani, Sett",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Alistar, Aphelios, Leona, Samira, Sejuani, Senna, Sivir",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
3,5,"Alistar, Aphelios, Samira, Sejuani, Senna, Sivir, Vi, Viego",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
3,5,"Alistar, Aphelios, Mordekaiser, Sejuani, Senna, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Alistar, Annie, Camille, Samira, Senna, Sivir, Viego",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Alistar, Ekko, Leona, Samira, Sejuani, Senna, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Alistar, Aphelios, Draven, Leona, MissFortune, Samira, Sett",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
6,5,"Aphelios, Ezreal, Leona, Samira, Sejuani, Senna, Sivir, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Alistar, Annie, Ekko, Leona, Nunu, Samira, Sejuani, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
8,5,"Alistar, Annie, Ekko, Samira, Senna, Vi, Viego",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Aphelios, Jax, LeeSin, Riven, Samira, Sejuani, Sett",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
8,5,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Alistar, Aphelios, Leona, Nunu, Samira, Sejuani, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
6,5,"Alistar, Aphelios, Malphite, Sivir, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
6,5,"Ekko, Riven, Samira, Sejuani, Senna, Sivir, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
6,5,"Alistar, Aphelios, Ekko, Leona, Samira, Sejuani, Syndra, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
6,5,"Alistar, Ekko, MissFortune, Mordekaiser, Samira, Sivir, Viego",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Alistar, Leona, Riven, Samira, Sejuani, Senna, Vi, Viego",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
8,5,"Alistar, Aphelios, LeeSin, Riven, Samira, Sejuani, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
4,5,"Aphelios, Mordekaiser, Riven, Sejuani, Senna, Sett, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Aphelios, Leona, Mordekaiser, Sejuani, Senna, Yasuo",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Alistar, Aphelios, Jax, Samira, Sejuani, Senna, Sivir, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
8,5,"Alistar, Aphelios, Ekko, Nunu, Samira, Sejuani, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sett",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Alistar, Aphelios, Ezreal, Leona, Nunu, Samira, Sett",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Alistar, Aphelios, Ekko, Leona, Samira, Sejuani, Senna, Sivir, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Alistar, Aphelios, Fiora, Samira, Senna, Sivir, Viego",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
7,5,"Aphelios, Ekko, Leona, Riven, Samira, Sejuani, Senna, Sivir",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
3,5,"Alistar, Aphelios, Leona, Malphite, Mordekaiser, Sivir, Yuumi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
3,5,"Alistar, Aphelios, Ekko, Jax, Nunu, Riven, Samira, Sejuani, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Ekko, LeeSin, Riven, Samira, Sejuani, Sivir, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
8,5,"Alistar, Aphelios, Draven, MissFortune, Mordekaiser, Samira, Sejuani, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
5,5,"Alistar, Draven, Leona, MissFortune, Samira, Sett, Sivir, Vi",363,5.21,"Alistar, Aphelios, Ekko, Leona, Nunu, Samira, Sejuani, Vi"
