placement,group,comp,grp_count,grp_placement,mode
1,4,"Ekko, Leblanc, Leona, Mordekaiser, Sejuani, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
8,4,"Ekko, Janna, Leblanc, Sejuani, Vi, Yasuo, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
3,4,"Ekko, Leblanc, Sejuani, Senna, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
6,4,"Camille, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
6,4,"Ekko, Jinx, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
5,4,"Ekko, Leblanc, Sejuani, Sona, Soraka, Syndra, Vi, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
4,4,"Ekko, Leblanc, Leona, Sejuani, Urgot, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
8,4,"Alistar, Ekko, Leblanc, Mordekaiser, Sejuani, Vi, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
6,4,"Ekko, Leblanc, Mordekaiser, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
8,4,"Leblanc, Riven, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
3,4,"Ekko, Fiora, Leblanc, Sejuani, Vi, Viego, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
3,4,"Ekko, Leblanc, Mordekaiser, Sejuani, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
6,4,"Ekko, Kaisa, Leblanc, Sejuani, Vayne, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
6,4,"Ekko, Leblanc, Sejuani, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
3,4,"Alistar, Fiora, Leblanc, Leona, Nunu, Sejuani, Vayne, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
5,4,"Ekko, Leblanc, Mordekaiser, Sejuani, Vi, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
4,4,"Ekko, Leblanc, Leona, Mordekaiser, Sejuani, Vi, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
3,4,"Ekko, Leblanc, Leona, Sejuani, Vi, Zac, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
3,4,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
3,4,"AurelionSol, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
8,4,"Ekko, Leblanc, Nunu, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
4,4,"Ekko, Janna, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
4,4,"Ekko, Leblanc, Riven, Sejuani, Sett, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
3,4,"Ekko, Leblanc, Leona, Nilah, Sejuani, Taliyah, Vi, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
4,4,"Alistar, Ekko, Leona, Sejuani, Urgot, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
5,4,"Ekko, Leblanc, Riven, Sejuani, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
5,4,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
4,4,"Ekko, Fiddlesticks, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
7,4,"Ekko, Fiora, Leblanc, Nilah, Sejuani, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
2,4,"Ekko, Leblanc, MissFortune, Sejuani, Vayne, Vi, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
8,4,"Alistar, AurelionSol, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
7,4,"Annie, Ekko, Leblanc, Sejuani, Vayne, Vi, Viego, Zed",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
2,4,"Ekko, Leblanc, Sejuani, Soraka, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
7,4,"Ekko, Leblanc, Vayne, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
2,4,"Ekko, Leblanc, MissFortune, Sejuani, Velkoz, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
7,4,"Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
4,4,"Ekko, Leblanc, Leona, Sett, Vi, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
5,4,"Ekko, Leblanc, Sejuani, Vayne, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
3,4,"Ekko, Jax, Leblanc, Sejuani, Soraka, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
5,4,"Ekko, Leblanc, Sejuani, Vayne, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
8,4,"Ekko, Jinx, Leblanc, MissFortune, Nilah, Vi, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
2,4,"Ekko, Leblanc, Nilah, Sejuani, Vayne, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
7,4,"Alistar, Ekko, Leblanc, Riven, Sejuani, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
8,4,"Alistar, Ekko, Fiora, Leblanc, Sejuani, Vi, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
4,4,"Ekko, Leblanc, Nilah, Sejuani, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
4,4,"Ekko, Leblanc, Leona, Riven, Sejuani, Vi, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
8,4,"Ekko, Leblanc, Sejuani, Vi, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
4,4,"Ekko, Leblanc, Leona, Sejuani, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
2,4,"Ekko, Leblanc, Leona, Nunu, Soraka, Syndra, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
2,4,"Alistar, Ekko, Nilah, Sejuani, Vayne, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
2,4,"Alistar, Ekko, Leblanc, Leona, Mordekaiser, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
4,4,"Ekko, Leblanc, Leona, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
7,4,"Ekko, Leblanc, Sejuani, Soraka, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
2,4,"Ekko, Leblanc, Sejuani, Sona, Soraka, Vayne, Vi, Yasuo, Zed",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
4,4,"Ekko, Janna, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
8,4,"Ekko, Leblanc, Sejuani, Vi, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
7,4,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
5,4,"Ekko, Leblanc, Mordekaiser, Sejuani, Soraka, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
7,4,"Leblanc, Riven, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
1,4,"Alistar, Ekko, Leblanc, Leona, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
8,4,"Alistar, Leblanc, Nilah, Sejuani, Taliyah, Vi, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
7,4,"Ekko, Leblanc, Nilah, Sejuani, Vi, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
8,4,"Ekko, Leblanc, Sejuani, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
5,4,"Leblanc, Sejuani, Sivir, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
4,4,"Annie, Ekko, Fiora, Leblanc, Rell, Sejuani, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
4,4,"Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
8,4,"Camille, Ekko, Leblanc, Vi, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
1,4,"Alistar, Ekko, Leblanc, Leona, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
7,4,"Leblanc, Leona, Sejuani, Velkoz, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
5,4,"Alistar, Ekko, Leblanc, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
5,4,"Ekko, Leblanc, Sejuani, Soraka, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
1,4,"Ekko, Fiddlesticks, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
2,4,"Alistar, Ekko, Leblanc, Sejuani, Vayne, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
7,4,"Camille, Ekko, Leblanc, Samira, Soraka, Vi, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
1,4,"Ekko, Janna, Leblanc, Leona, Sejuani, Urgot, Vi, Yasuo, Zed",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
7,4,"Alistar, Ekko, Fiora, Leblanc, Sejuani, Vi, Zac, Zed",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
8,4,"Alistar, Ekko, Leblanc, Sejuani, Senna, Vi, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
1,4,"Ekko, Janna, Leblanc, Leona, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
1,4,"Ekko, Kaisa, Leblanc, Leona, Mordekaiser, Nilah, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
1,4,"Ekko, Janna, Leblanc, Leona, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
4,4,"Ekko, Janna, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
7,4,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
2,4,"Ekko, Leblanc, Leona, Mordekaiser, Nilah, Sejuani, Soraka, Syndra, Vi, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
3,4,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
1,4,"Ekko, Leblanc, MissFortune, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
4,4,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
3,4,"Alistar, Ekko, Leblanc, Leona, Nunu, Sejuani, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
3,4,"Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
2,4,"Ekko, Janna, Leblanc, Sejuani, Syndra, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
7,4,"Fiora, Jax, Leblanc, Leona, Sett, Vi, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
4,4,"Alistar, Aphelios, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
5,4,"Ekko, Leblanc, Riven, Sejuani, Yasuo, Zac, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
3,4,"Alistar, Ekko, Leblanc, Nunu, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
4,4,"Ekko, Janna, Leblanc, Leona, Mordekaiser, Sejuani, Vi, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
8,4,"Ekko, Jinx, Leblanc, Riven, Sejuani, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
2,4,"Ekko, Jinx, Leblanc, Leona, Nilah, Sejuani, Vi, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
2,4,"Ekko, Jinx, Leblanc, Sejuani, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
7,4,"Ekko, Leblanc, MissFortune, Sejuani, Yasuo, Zac, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
7,4,"Ekko, Janna, Leblanc, Sejuani, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
7,4,"AurelionSol, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
3,4,"Alistar, Ekko, Fiora, Leblanc, Leona, Sejuani, Vi, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
2,4,"Ekko, Fiddlesticks, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
7,4,"Ekko, Leblanc, LeeSin, Soraka, Vi, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
3,4,"Ekko, Leblanc, Nilah, Soraka, Vayne, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
7,4,"Alistar, Leblanc, Leona, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
5,4,"Ekko, Jinx, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
2,4,"Ekko, Leblanc, Sejuani, Vayne, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
2,4,"Ekko, Leblanc, Leona, Sejuani, Soraka, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
3,4,"Ekko, Fiddlesticks, Leblanc, Leona, Nilah, Sejuani, Vi, Zed",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
4,4,"Alistar, Annie, Ekko, Leblanc, Nunu, Sejuani, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
2,4,"Alistar, Ekko, Leblanc, Leona, Urgot, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
2,4,"Ekko, Fiddlesticks, Leblanc, Nilah, Vayne, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
3,4,"Ekko, Leblanc, Leona, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
7,4,"Ekko, Leblanc, Nilah, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
8,4,"Ekko, Leblanc, Sejuani, Vi, Viego, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
5,4,"Ekko, Jinx, Leblanc, Vayne, Vi, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
2,4,"Ekko, Leblanc, Leona, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
4,4,"Ekko, Leblanc, Mordekaiser, Sejuani, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
2,4,"Ekko, Fiddlesticks, Leblanc, Sejuani, Urgot, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
7,4,"Ekko, Leblanc, Sejuani, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
2,4,"Ekko, Jax, Leblanc, Leona, Sejuani, Sett, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
3,4,"Ekko, Fiddlesticks, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
7,4,"Alistar, Leblanc, Rammus, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
2,4,"AurelionSol, Ekko, Leblanc, Leona, Mordekaiser, Syndra, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
5,4,"Aphelios, Ekko, Leblanc, Nilah, Vi, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
3,4,"Ekko, Leona, Nilah, Rell, Riven, Vi, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
2,4,"Ekko, Leblanc, Leona, Sejuani, Urgot, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
4,4,"Ekko, Jinx, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
7,4,"Ekko, Fiora, Leblanc, Leona, Soraka, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
7,4,"Alistar, Ekko, Leblanc, Sejuani, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
7,4,"Ekko, Leblanc, Sejuani, Soraka, Vi, Yasuo, Zed",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
7,4,"Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
7,4,"Alistar, Fiora, Leblanc, Sejuani, Vi, Viego, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
7,4,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
3,4,"Alistar, Ekko, Fiora, Leblanc, Sejuani, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
2,4,"Ekko, Leblanc, Sejuani, Urgot, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
3,4,"Ekko, Leblanc, Samira, Sejuani, Vayne, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
4,4,"Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
7,4,"Ekko, Leblanc, Leona, Sejuani, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
3,4,"Ekko, Fiora, Leblanc, Nilah, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
1,4,"Alistar, BelVeth, Fiora, Leblanc, Sejuani, Vi, Yasuo, Zed",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
2,4,"Alistar, Ekko, Leblanc, Sejuani, Vi, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
4,4,"Fiddlesticks, Janna, Leblanc, Sejuani, Urgot, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
2,4,"Ekko, Jinx, Leblanc, Sejuani, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
2,4,"Alistar, Ekko, Leblanc, Leona, Soraka, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
2,4,"Ekko, Leblanc, Riven, Sejuani, Sett, Soraka, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
5,4,"Alistar, Ekko, Leblanc, Nilah, Sejuani, Vi, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
5,4,"Ekko, Leblanc, Leona, Sejuani, Vi, Yasuo, Zed, Zoe",300,4.28,"Alistar, Ekko, Leblanc, Sejuani, Vi, Yasuo, Zed, Zoe"
